Contig_Name	Length
AgU019691_v1.1	485
AgU019692_v1.1	485
AgU019694_v1.1	484
AgU019695_v1.1	486
AgU019696_v1.1	484
AgU019698_v1.1	486
AgU032234_v1.1	681
AgU019701_v1.1	487
AgU019705_v1.1	486
AgU019707_v1.1	487
AgU019709_v1.1	485
AgU019711_v1.1	486
AgU019719_v1.1	485
AgU019720_v1.1	484
AgU019724_v1.1	486
AgU019725_v1.1	485
AgU019729_v1.1	485
AgU019730_v1.1	485
AgU019732_v1.1	484
AgU019733_v1.1	485
AgU019734_v1.1	482
AgU019738_v1.1	483
AgU019739_v1.1	487
AgU019740_v1.1	486
AgU019741_v1.1	485
AgU019743_v1.1	485
AgU019747_v1.1	479
AgU019751_v1.1	484
AgU019755_v1.1	481
AgU019756_v1.1	484
AgU019758_v1.1	482
AgU019759_v1.1	485
AgU019766_v1.1	484
AgU019769_v1.1	484
AgU019778_v1.1	483
AgU019782_v1.1	483
AgU019784_v1.1	484
AgU019785_v1.1	483
AgU019795_v1.1	483
AgU019798_v1.1	482
AgU019799_v1.1	483
AgU032235_v1.1	678
AgU019804_v1.1	482
AgU019808_v1.1	483
AgU019810_v1.1	483
AgU019814_v1.1	480
AgU019815_v1.1	473
AgU019817_v1.1	483
AgU019818_v1.1	483
AgU019823_v1.1	482
AgU019826_v1.1	477
AgU019829_v1.1	483
AgU019830_v1.1	483
AgU019835_v1.1	483
AgU019837_v1.1	483
AgU019839_v1.1	483
AgU019843_v1.1	483
AgU019846_v1.1	482
AgU019849_v1.1	484
AgU019854_v1.1	482
AgU019856_v1.1	482
AgU019857_v1.1	478
AgU019858_v1.1	481
AgU019862_v1.1	479
AgU019864_v1.1	475
AgU019868_v1.1	474
AgU019872_v1.1	482
AgU019873_v1.1	482
AgU019876_v1.1	482
AgU019879_v1.1	479
AgU019880_v1.1	477
AgU019882_v1.1	481
AgU019883_v1.1	481
AgU019884_v1.1	481
AgU019885_v1.1	480
AgU019887_v1.1	481
AgU019888_v1.1	475
AgU019890_v1.1	481
AgU019897_v1.1	481
AgU019899_v1.1	480
AgU032236_v1.1	869
AgU019903_v1.1	480
AgU019904_v1.1	479
AgU019908_v1.1	477
AgU019909_v1.1	480
AgU019912_v1.1	482
AgU019913_v1.1	481
AgU019917_v1.1	482
AgU019918_v1.1	481
AgU019919_v1.1	478
AgU019920_v1.1	481
AgU019922_v1.1	481
AgU019923_v1.1	478
AgU019924_v1.1	481
AgU019925_v1.1	479
AgU019926_v1.1	480
AgU019929_v1.1	478
AgU019931_v1.1	479
AgU019932_v1.1	481
AgU019938_v1.1	480
AgU019939_v1.1	480
AgU019942_v1.1	478
AgU019945_v1.1	475
AgU019948_v1.1	481
AgU019959_v1.1	481
AgU019961_v1.1	479
AgU019962_v1.1	479
AgU019964_v1.1	475
AgU019965_v1.1	479
AgU019967_v1.1	479
AgU019968_v1.1	478
AgU019971_v1.1	479
AgU019973_v1.1	479
AgU019975_v1.1	478
AgU019976_v1.1	479
AgU019983_v1.1	479
AgU019985_v1.1	479
AgU019992_v1.1	479
AgU019994_v1.1	479
AgU019996_v1.1	478
AgU019997_v1.1	478
AgU019998_v1.1	479
AgU019999_v1.1	479
AgU032039_v1.1	4456
AgU032057_v1.1	2810
AgU032237_v1.1	1662
AgU020000_v1.1	478
AgU020001_v1.1	477
AgU020003_v1.1	476
AgU020009_v1.1	480
AgU020010_v1.1	477
AgU020028_v1.1	478
AgU020032_v1.1	478
AgU020035_v1.1	476
AgU020036_v1.1	477
AgU020038_v1.1	477
AgU020042_v1.1	477
AgU020045_v1.1	477
AgU020048_v1.1	473
AgU020049_v1.1	477
AgU020051_v1.1	476
AgU020055_v1.1	475
AgU020062_v1.1	477
AgU020065_v1.1	480
AgU020068_v1.1	476
AgU020069_v1.1	477
AgU020070_v1.1	478
AgU020072_v1.1	471
AgU020076_v1.1	477
AgU020082_v1.1	476
AgU020083_v1.1	476
AgU020089_v1.1	476
AgU020091_v1.1	476
AgU020093_v1.1	476
AgU020094_v1.1	476
AgU020098_v1.1	477
AgU032238_v1.1	834
AgU020104_v1.1	476
AgU020105_v1.1	475
AgU020107_v1.1	473
AgU020108_v1.1	473
AgU020110_v1.1	478
AgU020112_v1.1	476
AgU020113_v1.1	473
AgU020118_v1.1	475
AgU020121_v1.1	475
AgU020122_v1.1	475
AgU020123_v1.1	475
AgU020126_v1.1	474
AgU020131_v1.1	474
AgU020136_v1.1	475
AgU020137_v1.1	476
AgU020138_v1.1	474
AgU020141_v1.1	475
AgU020142_v1.1	475
AgU020144_v1.1	472
AgU020145_v1.1	474
AgU020146_v1.1	476
AgU020148_v1.1	475
AgU020149_v1.1	473
AgU020152_v1.1	473
AgU020153_v1.1	473
AgU020159_v1.1	474
AgU020161_v1.1	474
AgU020162_v1.1	474
AgU020166_v1.1	471
AgU020170_v1.1	473
AgU020172_v1.1	475
AgU020173_v1.1	474
AgU020174_v1.1	474
AgU020175_v1.1	469
AgU020177_v1.1	473
AgU020178_v1.1	474
AgU020179_v1.1	470
AgU020181_v1.1	474
AgU020182_v1.1	475
AgU020184_v1.1	474
AgU020185_v1.1	474
AgU020186_v1.1	474
AgU020187_v1.1	470
AgU020188_v1.1	474
AgU020189_v1.1	474
AgU020191_v1.1	474
AgU020194_v1.1	472
AgU020196_v1.1	473
AgU020198_v1.1	472
AgU020199_v1.1	472
AgU032239_v1.1	657
AgU020202_v1.1	473
AgU020203_v1.1	473
AgU020205_v1.1	473
AgU020206_v1.1	473
AgU020209_v1.1	471
AgU020213_v1.1	470
AgU020215_v1.1	470
AgU020216_v1.1	472
AgU020218_v1.1	473
AgU020220_v1.1	471
AgU020221_v1.1	473
AgU020228_v1.1	472
AgU020230_v1.1	472
AgU020232_v1.1	470
AgU020235_v1.1	469
AgU020237_v1.1	472
AgU020238_v1.1	471
AgU020243_v1.1	472
AgU020247_v1.1	471
AgU020248_v1.1	472
AgU020250_v1.1	467
AgU020252_v1.1	471
AgU020254_v1.1	471
AgU020259_v1.1	470
AgU020262_v1.1	471
AgU020263_v1.1	471
AgU020266_v1.1	469
AgU020272_v1.1	467
AgU020278_v1.1	471
AgU020282_v1.1	470
AgU020288_v1.1	471
AgU020293_v1.1	470
AgU020298_v1.1	470
AgU032240_v1.1	733
AgU020300_v1.1	470
AgU020304_v1.1	469
AgU020310_v1.1	470
AgU020311_v1.1	456
AgU020313_v1.1	470
AgU020316_v1.1	470
AgU020321_v1.1	467
AgU020323_v1.1	471
AgU020324_v1.1	472
AgU020325_v1.1	468
AgU020327_v1.1	469
AgU020329_v1.1	469
AgU020330_v1.1	469
AgU020332_v1.1	467
AgU020334_v1.1	469
AgU020336_v1.1	469
AgU020337_v1.1	470
AgU020338_v1.1	468
AgU020339_v1.1	466
AgU020342_v1.1	469
AgU020345_v1.1	468
AgU020352_v1.1	464
AgU020354_v1.1	468
AgU020355_v1.1	469
AgU020361_v1.1	469
AgU020362_v1.1	469
AgU020363_v1.1	469
AgU020366_v1.1	468
AgU020370_v1.1	467
AgU020371_v1.1	467
AgU020373_v1.1	464
AgU020381_v1.1	467
AgU020393_v1.1	468
AgU020398_v1.1	467
AgU020399_v1.1	467
AgU032241_v1.1	649
AgU020403_v1.1	467
AgU020405_v1.1	466
AgU020412_v1.1	467
AgU020414_v1.1	466
AgU020415_v1.1	470
AgU020417_v1.1	468
AgU020420_v1.1	466
AgU020422_v1.1	467
AgU020425_v1.1	467
AgU020426_v1.1	465
AgU020428_v1.1	465
AgU020432_v1.1	466
AgU020435_v1.1	464
AgU020446_v1.1	466
AgU020448_v1.1	465
AgU020451_v1.1	460
AgU020452_v1.1	465
AgU020453_v1.1	465
AgU020455_v1.1	466
AgU020457_v1.1	464
AgU020458_v1.1	465
AgU020459_v1.1	465
AgU020462_v1.1	465
AgU020464_v1.1	465
AgU020465_v1.1	464
AgU020466_v1.1	464
AgU020469_v1.1	465
AgU020476_v1.1	464
AgU020478_v1.1	460
AgU020485_v1.1	465
AgU020487_v1.1	464
AgU020489_v1.1	467
AgU020490_v1.1	466
AgU020493_v1.1	466
AgU020495_v1.1	466
AgU020496_v1.1	464
AgU020497_v1.1	464
AgU032242_v1.1	832
AgU020503_v1.1	454
AgU020505_v1.1	463
AgU020507_v1.1	464
AgU020512_v1.1	463
AgU020513_v1.1	464
AgU020515_v1.1	462
AgU020520_v1.1	465
AgU020523_v1.1	464
AgU020524_v1.1	463
AgU020526_v1.1	463
AgU020527_v1.1	464
AgU020531_v1.1	464
AgU020535_v1.1	463
AgU020536_v1.1	463
AgU020537_v1.1	463
AgU020539_v1.1	463
AgU020544_v1.1	463
AgU020546_v1.1	461
AgU020547_v1.1	462
AgU020560_v1.1	462
AgU020569_v1.1	462
AgU020573_v1.1	461
AgU020576_v1.1	462
AgU020581_v1.1	461
AgU020582_v1.1	462
AgU020583_v1.1	462
AgU020585_v1.1	462
AgU020587_v1.1	461
AgU020588_v1.1	463
AgU020589_v1.1	462
AgU020596_v1.1	462
AgU032243_v1.1	645
AgU020602_v1.1	460
AgU020606_v1.1	461
AgU020609_v1.1	460
AgU020612_v1.1	461
AgU020622_v1.1	458
AgU020623_v1.1	458
AgU020630_v1.1	461
AgU020639_v1.1	462
AgU020640_v1.1	462
AgU020642_v1.1	460
AgU020647_v1.1	460
AgU020648_v1.1	461
AgU020650_v1.1	460
AgU020653_v1.1	459
AgU020657_v1.1	461
AgU020662_v1.1	459
AgU020668_v1.1	457
AgU020670_v1.1	459
AgU020673_v1.1	459
AgU020675_v1.1	456
AgU020676_v1.1	461
AgU020677_v1.1	458
AgU020680_v1.1	459
AgU020681_v1.1	457
AgU020682_v1.1	458
AgU020686_v1.1	459
AgU020689_v1.1	458
AgU020692_v1.1	456
AgU020694_v1.1	458
AgU020698_v1.1	459
AgU032244_v1.1	642
AgU020709_v1.1	457
AgU020711_v1.1	459
AgU020714_v1.1	456
AgU020715_v1.1	458
AgU020719_v1.1	458
AgU020722_v1.1	458
AgU020723_v1.1	457
AgU020727_v1.1	460
AgU020730_v1.1	457
AgU020736_v1.1	458
AgU020737_v1.1	458
AgU020740_v1.1	458
AgU020742_v1.1	458
AgU020743_v1.1	456
AgU020744_v1.1	458
AgU020745_v1.1	457
AgU020746_v1.1	457
AgU020747_v1.1	458
AgU020750_v1.1	460
AgU020753_v1.1	457
AgU020754_v1.1	457
AgU020755_v1.1	457
AgU020756_v1.1	456
AgU020757_v1.1	455
AgU020759_v1.1	457
AgU020762_v1.1	461
AgU020763_v1.1	456
AgU020766_v1.1	455
AgU020768_v1.1	457
AgU020773_v1.1	458
AgU020776_v1.1	455
AgU020779_v1.1	457
AgU020785_v1.1	453
AgU020786_v1.1	457
AgU020789_v1.1	458
AgU020796_v1.1	455
AgU020797_v1.1	459
AgU020799_v1.1	457
AgU032245_v1.1	1123
AgU020807_v1.1	455
AgU020809_v1.1	456
AgU020810_v1.1	456
AgU020814_v1.1	455
AgU020817_v1.1	456
AgU020818_v1.1	456
AgU020820_v1.1	453
AgU020821_v1.1	455
AgU020822_v1.1	455
AgU020833_v1.1	456
AgU020837_v1.1	455
AgU020839_v1.1	454
AgU020840_v1.1	455
AgU020841_v1.1	454
AgU020842_v1.1	454
AgU020843_v1.1	454
AgU020848_v1.1	453
AgU020851_v1.1	453
AgU020853_v1.1	457
AgU020854_v1.1	453
AgU020862_v1.1	455
AgU020865_v1.1	451
AgU020871_v1.1	454
AgU020873_v1.1	450
AgU020877_v1.1	453
AgU020878_v1.1	452
AgU020881_v1.1	453
AgU020883_v1.1	454
AgU020884_v1.1	453
AgU020889_v1.1	453
AgU020890_v1.1	453
AgU020891_v1.1	449
AgU020892_v1.1	453
AgU020893_v1.1	453
AgU020894_v1.1	453
AgU020895_v1.1	452
AgU020898_v1.1	453
AgU032246_v1.1	1585
AgU020902_v1.1	451
AgU020903_v1.1	451
AgU020905_v1.1	452
AgU020906_v1.1	453
AgU020910_v1.1	452
AgU020912_v1.1	453
AgU020915_v1.1	453
AgU020919_v1.1	453
AgU020926_v1.1	453
AgU020930_v1.1	452
AgU020932_v1.1	453
AgU020934_v1.1	453
AgU020937_v1.1	451
AgU020938_v1.1	452
AgU020944_v1.1	452
AgU020946_v1.1	449
AgU020950_v1.1	449
AgU020960_v1.1	451
AgU020965_v1.1	452
AgU020966_v1.1	448
AgU020967_v1.1	452
AgU020968_v1.1	451
AgU020969_v1.1	452
AgU020970_v1.1	451
AgU020971_v1.1	452
AgU020972_v1.1	450
AgU020973_v1.1	451
AgU020975_v1.1	450
AgU020976_v1.1	449
AgU020977_v1.1	451
AgU020979_v1.1	450
AgU020984_v1.1	451
AgU020991_v1.1	450
AgU020995_v1.1	445
AgU020997_v1.1	448
AgU020998_v1.1	451
AgU032058_v1.1	2986
AgU032247_v1.1	1123
AgU021001_v1.1	450
AgU021003_v1.1	450
AgU021004_v1.1	451
AgU021005_v1.1	448
AgU021006_v1.1	448
AgU021008_v1.1	450
AgU021009_v1.1	450
AgU021010_v1.1	450
AgU021014_v1.1	450
AgU021017_v1.1	450
AgU021019_v1.1	450
AgU021020_v1.1	449
AgU021023_v1.1	450
AgU021027_v1.1	448
AgU021037_v1.1	450
AgU021043_v1.1	449
AgU021051_v1.1	451
AgU021052_v1.1	451
AgU021053_v1.1	447
AgU021054_v1.1	447
AgU021055_v1.1	449
AgU021056_v1.1	449
AgU021057_v1.1	448
AgU021058_v1.1	448
AgU021060_v1.1	450
AgU021061_v1.1	447
AgU021064_v1.1	447
AgU021073_v1.1	445
AgU021077_v1.1	446
AgU021087_v1.1	449
AgU021089_v1.1	448
AgU021090_v1.1	448
AgU021092_v1.1	448
AgU021095_v1.1	449
AgU021096_v1.1	445
AgU021098_v1.1	448
AgU021099_v1.1	449
AgU032248_v1.1	626
AgU021102_v1.1	448
AgU021103_v1.1	448
AgU021104_v1.1	443
AgU021110_v1.1	448
AgU021111_v1.1	447
AgU021118_v1.1	447
AgU021119_v1.1	448
AgU021120_v1.1	448
AgU021122_v1.1	447
AgU021123_v1.1	448
AgU021124_v1.1	448
AgU021126_v1.1	447
AgU021129_v1.1	445
AgU021130_v1.1	447
AgU021132_v1.1	447
AgU021135_v1.1	444
AgU021139_v1.1	448
AgU021142_v1.1	447
AgU021143_v1.1	448
AgU021146_v1.1	448
AgU021148_v1.1	447
AgU021149_v1.1	447
AgU021153_v1.1	447
AgU021159_v1.1	447
AgU021160_v1.1	447
AgU021168_v1.1	445
AgU021178_v1.1	437
AgU021179_v1.1	447
AgU021181_v1.1	447
AgU021184_v1.1	447
AgU021185_v1.1	449
AgU021187_v1.1	447
AgU021188_v1.1	444
AgU021189_v1.1	446
AgU021190_v1.1	447
AgU021195_v1.1	447
AgU021199_v1.1	445
AgU032249_v1.1	626
AgU021200_v1.1	446
AgU021203_v1.1	447
AgU021207_v1.1	446
AgU021208_v1.1	446
AgU021218_v1.1	444
AgU021219_v1.1	445
AgU021220_v1.1	447
AgU021225_v1.1	438
AgU021226_v1.1	442
AgU021227_v1.1	445
AgU021230_v1.1	444
AgU021231_v1.1	445
AgU021235_v1.1	449
AgU021237_v1.1	442
AgU021239_v1.1	446
AgU021240_v1.1	442
AgU021244_v1.1	445
AgU021246_v1.1	446
AgU021247_v1.1	446
AgU021248_v1.1	445
AgU021249_v1.1	445
AgU021254_v1.1	437
AgU021255_v1.1	444
AgU021259_v1.1	445
AgU021265_v1.1	445
AgU021266_v1.1	446
AgU021271_v1.1	445
AgU021272_v1.1	442
AgU021274_v1.1	444
AgU021275_v1.1	446
AgU021277_v1.1	446
AgU021279_v1.1	445
AgU021281_v1.1	446
AgU021282_v1.1	445
AgU021284_v1.1	443
AgU021286_v1.1	442
AgU021287_v1.1	444
AgU021290_v1.1	444
AgU021291_v1.1	444
AgU021293_v1.1	444
AgU021296_v1.1	444
AgU021298_v1.1	445
AgU032250_v1.1	625
AgU021300_v1.1	444
AgU021307_v1.1	444
AgU021308_v1.1	443
AgU021310_v1.1	444
AgU021312_v1.1	443
AgU021314_v1.1	444
AgU021318_v1.1	444
AgU021322_v1.1	444
AgU021324_v1.1	443
AgU021327_v1.1	442
AgU021329_v1.1	443
AgU021331_v1.1	443
AgU021333_v1.1	443
AgU021336_v1.1	444
AgU021341_v1.1	442
AgU021342_v1.1	443
AgU021356_v1.1	441
AgU021357_v1.1	442
AgU021358_v1.1	442
AgU021361_v1.1	440
AgU021362_v1.1	443
AgU021364_v1.1	439
AgU021365_v1.1	441
AgU021367_v1.1	442
AgU021371_v1.1	442
AgU021373_v1.1	442
AgU021391_v1.1	440
AgU021392_v1.1	442
AgU021393_v1.1	441
AgU021395_v1.1	442
AgU021396_v1.1	440
AgU021397_v1.1	441
AgU032251_v1.1	625
AgU021401_v1.1	440
AgU021405_v1.1	441
AgU021406_v1.1	439
AgU021407_v1.1	440
AgU021408_v1.1	439
AgU021410_v1.1	441
AgU021411_v1.1	440
AgU021414_v1.1	441
AgU021419_v1.1	441
AgU021420_v1.1	441
AgU021424_v1.1	441
AgU021426_v1.1	440
AgU021427_v1.1	440
AgU021433_v1.1	441
AgU021434_v1.1	441
AgU021441_v1.1	441
AgU021442_v1.1	439
AgU021443_v1.1	441
AgU021445_v1.1	442
AgU021446_v1.1	429
AgU021447_v1.1	440
AgU021448_v1.1	439
AgU021449_v1.1	440
AgU021451_v1.1	440
AgU021452_v1.1	441
AgU021455_v1.1	438
AgU021456_v1.1	439
AgU021457_v1.1	440
AgU021459_v1.1	433
AgU021461_v1.1	440
AgU021462_v1.1	440
AgU021464_v1.1	438
AgU021472_v1.1	440
AgU021476_v1.1	440
AgU021479_v1.1	439
AgU021483_v1.1	439
AgU021485_v1.1	439
AgU021487_v1.1	439
AgU021488_v1.1	435
AgU021490_v1.1	439
AgU021491_v1.1	439
AgU021494_v1.1	439
AgU021497_v1.1	439
AgU021498_v1.1	439
AgU021499_v1.1	439
AgU032252_v1.1	619
AgU021503_v1.1	437
AgU021508_v1.1	438
AgU021520_v1.1	439
AgU021527_v1.1	440
AgU021528_v1.1	438
AgU021530_v1.1	436
AgU021531_v1.1	435
AgU021532_v1.1	439
AgU021541_v1.1	428
AgU021542_v1.1	436
AgU021543_v1.1	436
AgU021544_v1.1	439
AgU021545_v1.1	438
AgU021546_v1.1	438
AgU021547_v1.1	438
AgU021548_v1.1	437
AgU021553_v1.1	437
AgU021556_v1.1	438
AgU021558_v1.1	437
AgU021564_v1.1	438
AgU021565_v1.1	438
AgU021567_v1.1	438
AgU021569_v1.1	437
AgU021570_v1.1	436
AgU021571_v1.1	436
AgU021573_v1.1	438
AgU021574_v1.1	435
AgU021575_v1.1	437
AgU021576_v1.1	438
AgU021579_v1.1	438
AgU021580_v1.1	437
AgU021583_v1.1	437
AgU021596_v1.1	434
AgU021599_v1.1	435
AgU032253_v1.1	623
AgU021604_v1.1	436
AgU021612_v1.1	436
AgU021615_v1.1	435
AgU021617_v1.1	436
AgU021619_v1.1	436
AgU021621_v1.1	436
AgU021622_v1.1	436
AgU021627_v1.1	434
AgU021631_v1.1	436
AgU021633_v1.1	435
AgU021642_v1.1	433
AgU021654_v1.1	436
AgU021655_v1.1	433
AgU021659_v1.1	438
AgU021660_v1.1	436
AgU021661_v1.1	436
AgU021662_v1.1	437
AgU021663_v1.1	432
AgU021664_v1.1	435
AgU021666_v1.1	435
AgU021667_v1.1	431
AgU021668_v1.1	436
AgU021670_v1.1	435
AgU021673_v1.1	435
AgU021678_v1.1	432
AgU021683_v1.1	436
AgU021688_v1.1	435
AgU021698_v1.1	435
AgU021699_v1.1	435
AgU032254_v1.1	1708
AgU021701_v1.1	436
AgU021703_v1.1	437
AgU021704_v1.1	435
AgU021706_v1.1	435
AgU021707_v1.1	433
AgU021708_v1.1	436
AgU021709_v1.1	435
AgU021711_v1.1	435
AgU021712_v1.1	434
AgU021713_v1.1	432
AgU021714_v1.1	434
AgU021715_v1.1	432
AgU021719_v1.1	436
AgU021721_v1.1	434
AgU021722_v1.1	433
AgU021723_v1.1	434
AgU021724_v1.1	432
AgU021728_v1.1	434
AgU021736_v1.1	433
AgU021738_v1.1	435
AgU021742_v1.1	435
AgU021744_v1.1	434
AgU021747_v1.1	434
AgU021754_v1.1	434
AgU021755_v1.1	434
AgU021757_v1.1	434
AgU021767_v1.1	428
AgU021771_v1.1	432
AgU021773_v1.1	433
AgU021775_v1.1	433
AgU021777_v1.1	431
AgU021779_v1.1	428
AgU021780_v1.1	430
AgU021782_v1.1	430
AgU021783_v1.1	433
AgU021784_v1.1	432
AgU021785_v1.1	430
AgU021787_v1.1	431
AgU021788_v1.1	433
AgU021789_v1.1	433
AgU021793_v1.1	427
AgU021794_v1.1	432
AgU021798_v1.1	432
AgU032255_v1.1	2634
AgU021800_v1.1	432
AgU021802_v1.1	431
AgU021803_v1.1	431
AgU021807_v1.1	432
AgU021816_v1.1	431
AgU021820_v1.1	432
AgU021821_v1.1	433
AgU021823_v1.1	431
AgU021825_v1.1	432
AgU021831_v1.1	431
AgU021835_v1.1	431
AgU021836_v1.1	431
AgU021841_v1.1	429
AgU021843_v1.1	431
AgU021844_v1.1	429
AgU021845_v1.1	431
AgU021848_v1.1	424
AgU021854_v1.1	431
AgU021855_v1.1	430
AgU021862_v1.1	430
AgU021863_v1.1	430
AgU021864_v1.1	431
AgU021866_v1.1	429
AgU021869_v1.1	430
AgU021873_v1.1	430
AgU021874_v1.1	430
AgU021882_v1.1	429
AgU021889_v1.1	432
AgU021896_v1.1	427
AgU021897_v1.1	429
AgU021898_v1.1	430
AgU021899_v1.1	429
AgU032256_v1.1	942
AgU021901_v1.1	430
AgU021902_v1.1	428
AgU021903_v1.1	429
AgU021904_v1.1	430
AgU021907_v1.1	430
AgU021908_v1.1	430
AgU021910_v1.1	428
AgU021912_v1.1	428
AgU021916_v1.1	428
AgU021917_v1.1	429
AgU021925_v1.1	429
AgU021926_v1.1	429
AgU021930_v1.1	424
AgU021933_v1.1	430
AgU021935_v1.1	429
AgU021943_v1.1	429
AgU021947_v1.1	430
AgU021954_v1.1	426
AgU021956_v1.1	429
AgU021959_v1.1	428
AgU021962_v1.1	429
AgU021963_v1.1	429
AgU021964_v1.1	427
AgU021969_v1.1	428
AgU021972_v1.1	428
AgU021974_v1.1	428
AgU021978_v1.1	422
AgU021980_v1.1	428
AgU021987_v1.1	427
AgU021994_v1.1	428
AgU021995_v1.1	428
AgU021997_v1.1	427
AgU021999_v1.1	428
AgU032059_v1.1	2887
AgU032257_v1.1	610
AgU022000_v1.1	427
AgU022002_v1.1	427
AgU022007_v1.1	427
AgU022010_v1.1	427
AgU022019_v1.1	427
AgU022023_v1.1	427
AgU022025_v1.1	426
AgU022031_v1.1	427
AgU022032_v1.1	427
AgU022034_v1.1	426
AgU022036_v1.1	427
AgU022041_v1.1	426
AgU022042_v1.1	426
AgU022048_v1.1	423
AgU022052_v1.1	426
AgU022053_v1.1	423
AgU022057_v1.1	426
AgU022061_v1.1	423
AgU022062_v1.1	426
AgU022065_v1.1	426
AgU022067_v1.1	426
AgU022069_v1.1	426
AgU022074_v1.1	425
AgU022075_v1.1	426
AgU022076_v1.1	426
AgU022077_v1.1	425
AgU022078_v1.1	425
AgU022079_v1.1	425
AgU022080_v1.1	424
AgU022082_v1.1	425
AgU022083_v1.1	425
AgU022089_v1.1	425
AgU022093_v1.1	424
AgU022096_v1.1	424
AgU022099_v1.1	425
AgU032258_v1.1	610
AgU022101_v1.1	424
AgU022102_v1.1	424
AgU022103_v1.1	426
AgU022107_v1.1	424
AgU022112_v1.1	425
AgU022113_v1.1	423
AgU022114_v1.1	425
AgU022115_v1.1	425
AgU022116_v1.1	424
AgU022117_v1.1	423
AgU022118_v1.1	422
AgU022119_v1.1	423
AgU022120_v1.1	423
AgU022125_v1.1	424
AgU022129_v1.1	418
AgU022138_v1.1	424
AgU022145_v1.1	423
AgU022147_v1.1	425
AgU022150_v1.1	423
AgU022151_v1.1	423
AgU022155_v1.1	424
AgU022157_v1.1	421
AgU022158_v1.1	423
AgU022160_v1.1	422
AgU022164_v1.1	423
AgU022169_v1.1	423
AgU022173_v1.1	422
AgU022177_v1.1	423
AgU022188_v1.1	422
AgU022190_v1.1	421
AgU022191_v1.1	421
AgU022193_v1.1	423
AgU022194_v1.1	422
AgU022195_v1.1	422
AgU022199_v1.1	422
AgU032259_v1.1	610
AgU022200_v1.1	422
AgU022210_v1.1	422
AgU022211_v1.1	422
AgU022212_v1.1	422
AgU022215_v1.1	418
AgU022216_v1.1	421
AgU022223_v1.1	421
AgU022226_v1.1	421
AgU022233_v1.1	420
AgU022234_v1.1	422
AgU022235_v1.1	420
AgU022236_v1.1	422
AgU022242_v1.1	420
AgU022245_v1.1	421
AgU022247_v1.1	417
AgU022259_v1.1	421
AgU022261_v1.1	421
AgU022264_v1.1	421
AgU022266_v1.1	421
AgU022268_v1.1	419
AgU022269_v1.1	420
AgU022272_v1.1	420
AgU022277_v1.1	420
AgU022280_v1.1	418
AgU022291_v1.1	417
AgU022293_v1.1	420
AgU022294_v1.1	422
AgU022295_v1.1	421
AgU022299_v1.1	419
AgU032260_v1.1	612
AgU022300_v1.1	418
AgU022305_v1.1	413
AgU022306_v1.1	418
AgU022315_v1.1	418
AgU022317_v1.1	418
AgU022322_v1.1	417
AgU022324_v1.1	419
AgU022328_v1.1	419
AgU022330_v1.1	419
AgU022333_v1.1	418
AgU022334_v1.1	418
AgU022339_v1.1	418
AgU022341_v1.1	417
AgU022348_v1.1	417
AgU022351_v1.1	420
AgU022358_v1.1	418
AgU022360_v1.1	417
AgU022362_v1.1	418
AgU022369_v1.1	417
AgU022370_v1.1	417
AgU022371_v1.1	419
AgU022372_v1.1	418
AgU022373_v1.1	417
AgU022374_v1.1	416
AgU022377_v1.1	418
AgU022378_v1.1	417
AgU022383_v1.1	416
AgU022387_v1.1	415
AgU022389_v1.1	418
AgU022393_v1.1	417
AgU022394_v1.1	416
AgU032261_v1.1	605
AgU022407_v1.1	415
AgU022413_v1.1	417
AgU022415_v1.1	416
AgU022420_v1.1	416
AgU022421_v1.1	414
AgU022424_v1.1	416
AgU022426_v1.1	416
AgU022428_v1.1	415
AgU022430_v1.1	416
AgU022433_v1.1	416
AgU022435_v1.1	414
AgU022437_v1.1	415
AgU022445_v1.1	416
AgU022448_v1.1	418
AgU022449_v1.1	416
AgU022453_v1.1	416
AgU022454_v1.1	415
AgU022455_v1.1	416
AgU022456_v1.1	415
AgU022457_v1.1	414
AgU022461_v1.1	415
AgU022462_v1.1	415
AgU022465_v1.1	415
AgU022469_v1.1	414
AgU022475_v1.1	412
AgU022487_v1.1	415
AgU022489_v1.1	414
AgU022491_v1.1	415
AgU022493_v1.1	415
AgU022495_v1.1	415
AgU022496_v1.1	413
AgU022498_v1.1	414
AgU022499_v1.1	414
AgU032262_v1.1	600
AgU022500_v1.1	414
AgU022501_v1.1	414
AgU022503_v1.1	414
AgU022504_v1.1	414
AgU022506_v1.1	412
AgU022516_v1.1	413
AgU022520_v1.1	414
AgU022522_v1.1	413
AgU022525_v1.1	412
AgU022529_v1.1	413
AgU022530_v1.1	413
AgU022531_v1.1	413
AgU022532_v1.1	414
AgU022533_v1.1	409
AgU022536_v1.1	413
AgU022538_v1.1	413
AgU022540_v1.1	413
AgU022542_v1.1	412
AgU022549_v1.1	413
AgU022558_v1.1	408
AgU022560_v1.1	413
AgU022562_v1.1	413
AgU022574_v1.1	411
AgU022586_v1.1	411
AgU022588_v1.1	400
AgU022593_v1.1	412
AgU022596_v1.1	411
AgU022597_v1.1	409
AgU022598_v1.1	411
AgU032263_v1.1	600
AgU022600_v1.1	412
AgU022601_v1.1	413
AgU022603_v1.1	411
AgU022609_v1.1	411
AgU022613_v1.1	409
AgU022614_v1.1	411
AgU022615_v1.1	410
AgU022616_v1.1	411
